Distance from Lap Line (m),Elevation (m),UTMX,UTMY,LongX,LatY,rayon_de_courbure,rayon_de_courbure_clipped
853.0,203.2651,435596.9494,296292.5558,18.09104645,50.53015198,130.00256387554808,130.00256387554808
854.0,203.279,435597.3959,296293.4506,18.0910526,50.53016008,155.25965991918557,155.25965991918557
855.0,203.256,435597.8481,296294.3424,18.09105883,50.53016815,80.42474204361699,80.42474204361699
856.0,203.2743,435598.3114,296295.2286,18.09106521,50.53017617,128.4944217801574,128.4944217801574
857.0,203.2652,435598.7816,296296.1112,18.0910717,50.53018417,62.92596553878921,62.92596553878921
858.0,203.2571,435599.2657,296296.9861,18.09107838,50.53019209,144.18235905337093,144.18235905337093
859.0,203.2519,435599.7559,296297.8577,18.09108514,50.53019998,41.54765901684023,41.54765901684023
860.0,203.2331,435600.2669,296298.7172,18.09109221,50.53020777,139.48833643147077,139.48833643147077
861.0,203.2633,435600.7841,296299.5731,18.09109936,50.53021552,30.38199161053693,30.38199161053693
862.0,203.2324,435601.3291,296300.4114,18.0911069,50.53022313,196.95630632044308,196.95630632044308
863.0,203.2273,435601.8784,296301.247,18.09111451,50.5302307,38.763149410458766,38.763149410458766
864.0,203.2477,435602.4491,296302.0682,18.09112242,50.53023815,264.7740141013702,250.00516283577699
865.0,203.2221,435603.0228,296302.8871,18.09113038,50.53024558,24.150766183476552,24.150766183476552
866.0,203.2032,435603.63,296303.6817,18.09113881,50.53025279,125.5673781339022,125.5673781339022
867.0,203.223,435604.2434,296304.4713,18.09114733,50.53025996,24.481705838234916,24.481705838234916
868.0,203.2151,435604.8886,296305.2353,18.0911563,50.53026691,83.49390132780736,83.49390132780736
869.0,203.2242,435605.5428,296305.9914,18.0911654,50.53027378,30.541314287829604,30.541314287829604
870.0,203.2116,435606.2215,296306.7258,18.09117485,50.53028046,42.705685425089335,42.705685425089335
871.0,203.2138,435606.9169,296307.4438,18.09118454,50.530287,27.22795430180577,27.22795430180577
872.0,203.2088,435607.6385,296308.1361,18.0911946,50.5302933,44.28263947624684,44.28263947624684
873.0,203.1953,435608.3754,296308.8118,18.09120489,50.53029946,45.855045180932244,45.855045180932244
874.0,203.1887,435609.127,296309.4714,18.09121538,50.53030548,25.620306869364068,25.620306869364068
875.0,203.19,435609.9034,296310.1009,18.09122623,50.53031122,44.536296132331,44.536296132331
876.0,203.1967,435610.6941,296310.7131,18.09123728,50.53031682,19.647095828747208,19.647095828747208
877.0,203.1851,435611.5146,296311.2841,18.09124876,50.53032204,63.990584857915415,63.990584857915415
878.0,203.2147,435612.3442,296311.8424,18.09126037,50.53032716,20.676654556834194,20.676654556834194
879.0,203.2083,435613.1997,296312.3599,18.09127235,50.53033191,128.6925911054522,128.6925911054522
880.0,203.1929,435614.0593,296312.8708,18.09128439,50.5303366,17.05067703183626,17.05067703183626
881.0,203.1855,435614.9474,296313.3305,18.09129685,50.53034083,88.02271182881292,88.02271182881292
882.0,203.2011,435615.8403,296313.7799,18.09130937,50.53034497,17.473413072540122,17.473413072540122
883.0,203.1769,435616.7578,296314.1777,18.09132225,50.53034865,47.68484607541851,47.68484607541851
884.0,203.1771,435617.683,296314.556,18.09133524,50.53035215,21.046898171837604,21.046898171837604
885.0,203.1727,435618.6255,296314.8901,18.09134848,50.53035526,33.40333475834642,33.40333475834642
886.0,203.1983,435619.5771,296315.1957,18.09136186,50.53035812,27.37730941060849,27.37730941060849
887.0,203.1688,435620.5397,296315.4665,18.09137539,50.53036066,26.41043678570693,26.41043678570693
888.0,203.1711,435621.5115,296315.7006,18.09138907,50.53036287,38.549138855879605,38.549138855879605
889.0,203.1833,435622.4894,296315.9095,18.09140283,50.53036486,20.02574703997165,20.02574703997165
890.0,203.1839,435623.4761,296316.0693,18.09141673,50.5303664,55.32606246734962,55.32606246734962
891.0,203.1942,435624.4659,296316.2113,18.09143067,50.53036779,17.82140576550931,17.82140576550931
892.0,203.1972,435625.462,296316.2976,18.09144471,50.53036868,105.8844038536504,105.8844038536504
893.0,203.2096,435626.459,296316.3745,18.09145877,50.53036948,16.828386430254856,16.828386430254856
894.0,203.1981,435627.4588,296316.3921,18.09147287,50.53036975,105.2471294116446,105.2471294116446
895.0,203.2009,435628.4586,296316.4002,18.09148698,50.53036993,20.7730349835677,20.7730349835677
896.0,203.2202,435629.4578,296316.3602,18.09150109,50.53036968,45.099277092782046,45.099277092782046
897.0,203.23,435630.4553,296316.2981,18.09151518,50.53036923,20.66688715501025,20.66688715501025
898.0,203.206,435631.4492,296316.1878,18.09152922,50.53036835,36.52520943713456,36.52520943713456
899.0,203.2285,435632.4393,296316.0504,18.09154322,50.53036722,31.310533304069992,31.310533304069992
900.0,203.2354,435633.4249,296315.8814,18.09155715,50.53036581,28.822301324458035,28.822301324458035
901.0,203.2385,435634.4037,296315.6784,18.091571,50.53036409,43.70945602667262,43.70945602667262
902.0,203.2466,435635.3779,296315.453,18.09158479,50.53036217,24.192976038171242,24.192976038171242
903.0,203.2511,435636.3418,296315.1876,18.09159844,50.53035989,68.91404625621524,68.91404625621524
904.0,203.2983,435637.3019,296314.9082,18.09161203,50.53035748,19.418130477355216,19.418130477355216
905.0,203.2781,435638.2463,296314.5798,18.09162542,50.53035463,128.0140638717588,128.0140638717588
906.0,203.2686,435639.1882,296314.244,18.09163877,50.53035172,20.593748402583007,20.593748402583007
907.0,203.2534,435640.1127,296313.8629,18.09165188,50.53034839,177.0938269129714,177.0938269129714
908.0,203.2655,435641.035,296313.4766,18.09166496,50.53034502,26.14004768064965,26.14004768064965
909.0,203.2785,435641.9419,296313.0553,18.09167783,50.53034133,68.7901973520552,68.7901973520552
910.0,203.3047,435642.8423,296312.621,18.09169061,50.53033752,24.182928841635146,24.182928841635146
911.0,203.3092,435643.7243,296312.1497,18.09170314,50.53033338,59.22725838323143,59.22725838323143
912.0,203.31,435644.598,296311.6637,18.09171555,50.5303291,36.48503511904514,36.48503511904514
913.0,203.3,435645.4583,296311.1538,18.09172778,50.53032461,44.322028631856675,44.322028631856675
914.0,203.3155,435646.3066,296310.6248,18.09173984,50.53031995,43.98817618826337,43.98817618826337
915.0,203.3294,435647.1429,296310.0765,18.09175174,50.53031511,40.310782650785356,40.310782650785356
916.0,203.34,435647.9651,296309.5078,18.09176344,50.53031008,64.84281293093422,64.84281293093422
917.0,203.3273,435648.7787,296308.9263,18.09177502,50.53030494,36.06461503269886,36.06461503269886
918.0,203.3647,435649.5757,296308.3226,18.09178637,50.5302996,93.27158691055436,93.27158691055436
919.0,203.3629,435650.3663,296307.7103,18.09179764,50.53029418,30.291365688937784,30.291365688937784
920.0,203.3586,435651.1362,296307.0723,18.09180861,50.53028852,144.89568327179325,144.89568327179325
921.0,203.3675,435651.9018,296306.4289,18.09181953,50.53028282,34.40572545118335,34.40572545118335
922.0,203.3811,435652.6483,296305.7636,18.09183018,50.53027692,313.5658859494527,250.00516283577699
923.0,203.3787,435653.3927,296305.0959,18.0918408,50.53027099,31.394152637716623,31.394152637716623
924.0,203.3914,435654.1155,296304.4048,18.09185112,50.53026486,228.13776755619932,228.13776755619932
925.0,203.4062,435654.8352,296303.7106,18.09186139,50.53025869,31.91175690478615,31.91175690478615
926.0,203.3817,435655.5328,296302.9942,18.09187136,50.53025233,235.71509260912796,235.71509260912796
927.0,203.3993,435656.2274,296302.2748,18.09188129,50.53024593,63.107019903866515,63.107019903866515
928.0,203.4123,435656.9105,296301.5445,18.09189105,50.53023944,170.26852724450097,170.26852724450097
929.0,203.4261,435657.5893,296300.8102,18.09190076,50.53023291,70.98864576243187,70.98864576243187
930.0,203.4147,435658.2577,296300.0664,18.09191032,50.53022629,235.1818368983117,235.1818368983117
931.0,203.4267,435658.9229,296299.3198,18.09191983,50.53021965,139.8557535270026,139.8557535270026
932.0,203.4476,435659.5828,296298.5684,18.09192928,50.53021296,111.88853545556572,111.88853545556572
933.0,203.4561,435660.2359,296297.8112,18.09193862,50.53020622,88.13377811123677,88.13377811123677
934.0,203.466,435660.8804,296297.0466,18.09194785,50.53019942,86.86588599519521,86.86588599519521
935.0,203.4667,435661.516,296296.2747,18.09195695,50.53019254,90.29225393736489,90.29225393736489
936.0,203.4652,435662.1431,296295.4957,18.09196594,50.53018561,328.3013510784898,250.00516283577699
937.0,203.4822,435662.7725,296294.7187,18.09197495,50.53017869,451.09486949750743,250.00516283577699
938.0,203.4644,435663.4037,296293.943,18.09198399,50.53017178,212.75405055011424,212.75405055011424
939.0,203.5142,435664.0312,296293.1644,18.09199298,50.53016484,390.4224204950561,250.00516283577699
940.0,203.5068,435664.6567,296292.3842,18.09200194,50.53015789,438.53888980841606,250.00516283577699
941.0,203.52,435665.2804,296291.6026,18.09201088,50.53015093,1185.9778381252183,250.00516283577699
942.0,203.5164,435665.9035,296290.8204,18.09201981,50.53014397,292.38270255205094,250.00516283577699
943.0,203.54,435666.5239,296290.0361,18.0920287,50.53013698,1000.3158849725368,250.00516283577699
944.0,203.534,435667.1435,296289.2512,18.09203758,50.53012999,161.26024612883674,161.26024612883674
945.0,203.5671,435667.7582,296288.4625,18.09204639,50.53012296,832.2079907241578,250.00516283577699
946.0,203.5668,435668.372,296287.673,18.09205519,50.53011593,4561.094893913625,250.00516283577699
947.0,203.5742,435668.986,296286.8836,18.09206399,50.53010889,57013.25952573477,250.00516283577699
948.0,203.5891,435669.5999,296286.0943,18.09207279,50.53010186,310.679563501063,250.00516283577699
949.0,203.597,435670.2164,296285.3069,18.09208162,50.53009485,16220.420816600285,250.00516283577699
950.0,203.5919,435670.8329,296284.5196,18.09209046,50.53008783,280.8078814229955,250.00516283577699
951.0,203.5984,435671.4466,296283.7301,18.09209926,50.5300808,4958.359109511921,250.00516283577699
952.0,203.6128,435672.0602,296282.9404,18.09210805,50.53007376,268.9005644905683,250.00516283577699
953.0,203.6056,435672.6708,296282.1485,18.0921168,50.53006671,2780.0169170731374,250.00516283577699
954.0,203.6236,435673.2817,296281.3568,18.09212556,50.53005965,735.5453923702621,250.00516283577699
955.0,203.6509,435673.8937,296280.5659,18.09213433,50.53005261,735.5454422073715,250.00516283577699
956.0,203.6559,435674.5046,296279.7742,18.09214309,50.53004555,184.48699925478638,184.48699925478638
957.0,203.6624,435675.1112,296278.9792,18.09215179,50.53003847,467.26343322366716,250.00516283577699
958.0,203.6692,435675.7195,296278.1855,18.09216051,50.5300314,161.26389600476153,161.26389600476153
959.0,203.6778,435676.3327,296277.3956,18.0921693,50.53002436,326.701680338575,250.00516283577699
960.0,203.6958,435676.9435,296276.6038,18.09217806,50.53001731,152.4318863867879,152.4318863867879
961.0,203.6838,435677.5491,296275.808,18.09218674,50.53001021,290.7222748222194,250.00516283577699
962.0,203.7037,435678.1519,296275.0102,18.09219538,50.5300031,171.22388233957628,171.22388233957628
963.0,203.7107,435678.7501,296274.2088,18.09220396,50.52999596,1786.2355657481783,250.00516283577699
964.0,203.6994,435679.3487,296273.4078,18.09221255,50.52998882,1162.6890070125796,250.00516283577699
965.0,203.7026,435679.948,296272.6073,18.09222114,50.52998169,943.5356632297973,250.00516283577699
966.0,203.7262,435680.5465,296271.8061,18.09222973,50.52997455,925.8633524796469,250.00516283577699
967.0,203.7324,435681.1441,296271.0043,18.0922383,50.5299674,340.07767093792285,250.00516283577699
968.0,203.7488,435681.7393,296270.2008,18.09224684,50.52996024,413.2867695345706,250.00516283577699
969.0,203.7534,435682.3326,296269.3958,18.09225535,50.52995306,297.62118652840013,250.00516283577699
970.0,203.779,435682.9286,296268.5928,18.0922639,50.52994591,438.61846397650515,250.00516283577699
971.0,203.7717,435683.5264,296267.7912,18.09227247,50.52993876,359.72823839184184,250.00516283577699
972.0,203.7657,435684.122,296266.9879,18.09228102,50.5299316,609.85181696226,250.00516283577699
973.0,203.77,435684.7163,296266.1836,18.09228954,50.52992443,396.6426210211013,250.00516283577699
974.0,203.7814,435685.3085,296265.3779,18.09229804,50.52991725,834.0614241878571,250.00516283577699
975.0,203.7943,435685.8998,296264.5714,18.09230652,50.52991006,500.05291638936063,250.00516283577699
976.0,203.7858,435686.4927,296263.7661,18.09231503,50.52990288,1282.6437181565473,250.00516283577699
977.0,203.8248,435687.0862,296262.9613,18.09232354,50.52989571,500.00181414045664,250.00516283577699
978.0,203.7966,435687.6781,296262.1553,18.09233203,50.52988852,2000.0801852582879,250.00516283577699
979.0,203.8338,435688.2696,296261.349,18.09234052,50.52988134,191.5621077180109,191.5621077180109
980.0,203.83,435688.8653,296260.5458,18.09234906,50.52987418,999.9954759463487,250.00516283577699
981.0,203.8411,435689.4618,296259.7432,18.09235762,50.52986702,250.00516283577699,250.00516283577699
982.0,203.8536,435690.0551,296258.9382,18.09236613,50.52985985,1563.0693039475861,250.00516283577699
983.0,203.8576,435690.6479,296258.1328,18.09237463,50.52985267,1162.6675302786366,250.00516283577699
984.0,203.8797,435691.24,296257.3269,18.09238313,50.52984549,12408.442600808941,250.00516283577699
985.0,203.8649,435691.832,296256.521,18.09239162,50.5298383,310.52193490983,250.00516283577699
986.0,203.8813,435692.4266,296255.717,18.09240015,50.52983114,inf,250.00516283577699
987.0,203.8891,435693.0212,296254.913,18.09240868,50.52982397,1787.633085628071,250.00516283577699
988.0,203.8955,435693.6154,296254.1086,18.0924172,50.5298168,47573.2201667398,250.00516283577699
989.0,203.919,435694.2095,296253.3043,18.09242573,50.52980963,1787.58942431766,250.00516283577699
990.0,203.9268,435694.8032,296252.4996,18.09243424,50.52980246,2776.64022784008,250.00516283577699
991.0,203.9288,435695.3966,296251.6947,18.09244276,50.52979528,666.6938222280891,250.00516283577699
992.0,203.94,435695.9888,296250.8889,18.09245125,50.5297881,3576.387229684647,250.00516283577699
993.0,203.96,435696.5812,296250.0833,18.09245975,50.52978092,657.4303575038152,250.00516283577699
994.0,203.951,435697.1749,296249.2785,18.09246827,50.52977375,47373.98686635426,250.00516283577699
995.0,203.9737,435697.7685,296248.4738,18.09247678,50.52976657,12426.286753439632,250.00516283577699
996.0,203.981,435698.3622,296247.6691,18.0924853,50.5297594,1000.0648828513566,250.00516283577699
997.0,203.971,435698.9551,296246.8638,18.09249381,50.52975222,450.40065213063656,250.00516283577699
998.0,204.002,435699.5462,296246.0572,18.09250229,50.52974503,400.00996668937705,250.00516283577699
999.0,203.9996,435700.1393,296245.2521,18.0925108,50.52973785,205.7472051655902,205.7472051655902
1000.0,204.0103,435700.7363,296244.4499,18.09251936,50.5297307,342.50914183079067,250.00516283577699
1001.0,204.0276,435701.331,296243.6459,18.09252789,50.52972354,204.85779622334869,204.85779622334869
1002.0,204.02,435701.9217,296242.8391,18.09253636,50.52971635,978.9536671796612,250.00516283577699
1003.0,204.0397,435702.5133,296242.0328,18.09254485,50.52970916,944.1718190155327,250.00516283577699
1004.0,204.0427,435703.1057,296241.2272,18.09255335,50.52970198,357.05354018731884,250.00516283577699
1005.0,204.04,435703.7004,296240.4232,18.09256188,50.52969481,359.7542773594171,250.00516283577699
1006.0,204.0588,435704.2973,296239.6209,18.09257044,50.52968766,1999.9588632539057,250.00516283577699
1007.0,204.0806,435704.8946,296238.8189,18.09257901,50.52968051,2777.273929099723,250.00516283577699
1008.0,204.0711,435705.4922,296238.0171,18.09258758,50.52967337,211.85544050996603,211.85544050996603
1009.0,204.08,435706.086,296237.2125,18.0925961,50.52966619,304.9407228207743,250.00516283577699
1010.0,204.1059,435706.6772,296236.4059,18.09260458,50.529659,312.60199836008326,250.00516283577699
1011.0,204.1028,435707.2709,296235.6013,18.0926131,50.52965183,555.3267790158175,250.00516283577699
1012.0,204.1274,435707.8661,296234.7977,18.09262164,50.52964467,153.84789861576851,153.84789861576851
1013.0,204.1277,435708.4665,296233.998,18.09263025,50.52963754,333.33533560933006,250.00516283577699
1014.0,204.15,435709.0693,296233.2001,18.09263889,50.52963043,1086.636315388823,250.00516283577699
1015.0,204.145,435709.6728,296232.4028,18.09264754,50.52962333,3338.4566923787515,250.00516283577699
1016.0,204.1571,435710.2766,296231.6056,18.0926562,50.52961622,299.33883933835796,250.00516283577699
1017.0,204.1601,435710.883,296230.8105,18.0926649,50.52960914,1389.5198902581214,250.00516283577699
1018.0,204.1948,435711.49,296230.0158,18.0926736,50.52960206,149.23278731554728,149.23278731554728
1019.0,204.1865,435712.1023,296229.2252,18.09268238,50.52959501,820.2265492328273,250.00516283577699
1020.0,204.2067,435712.7156,296228.4353,18.09269117,50.52958797,86.17911069677176,86.17911069677176
1021.0,204.1969,435713.338,296227.6526,18.09270008,50.529581,703.646153201084,250.00516283577699
1022.0,204.2309,435713.9615,296226.8708,18.09270902,50.52957404,87.34650558628155,87.34650558628155
1023.0,204.2495,435714.5939,296226.0962,18.09271808,50.52956714,1393.3108038654811,250.00516283577699
1024.0,204.2423,435715.2269,296225.322,18.09272714,50.52956025,106.69951971880488,106.69951971880488
1025.0,204.2522,435715.8671,296224.5538,18.09273631,50.52955341,1562.0609616098916,250.00516283577699
1026.0,204.2624,435716.5078,296223.786,18.09274548,50.52954657,49.45698407913254,49.45698407913254
1027.0,204.2699,435717.1639,296223.0313,18.09275487,50.52953986,1417.6143296226583,250.00516283577699
1028.0,204.28,435717.8205,296222.2771,18.09276427,50.52953314,104.51855717323163,104.51855717323163
1029.0,204.2929,435718.4843,296221.5292,18.09277376,50.52952649,542.425396692315,250.00516283577699
1030.0,204.3109,435719.1495,296220.7825,18.09278328,50.52951985,61.149369468024915,61.149369468024915
1031.0,204.3151,435719.8268,296220.0468,18.09279296,50.5295133,614.2940624922769,250.00516283577699
1032.0,204.3372,435720.5053,296219.3122,18.09280266,50.52950677,105.48517767288287,105.48517767288287
1033.0,204.3228,435721.1907,296218.5841,18.09281246,50.5295003,176.7010011846748,176.7010011846748
1034.0,204.3442,435721.8802,296217.8599,18.09282232,50.52949386,40.164920174184346,40.164920174184346
1035.0,204.35,435722.5876,296217.153,18.09283242,50.52948758,181.29412258182415,181.29412258182415
1036.0,204.3549,435723.2988,296216.4501,18.09284258,50.52948133,50.66713185252325,50.66713185252325
1037.0,204.3656,435724.0237,296215.7614,18.09285293,50.52947522,162.54768700571728,162.54768700571728
1038.0,204.3721,435724.7529,296215.0771,18.09286333,50.52946914,54.54756852483367,54.54756852483367
1039.0,204.3922,435725.4945,296214.4063,18.09287392,50.52946319,134.53387819753675,134.53387819753675
1040.0,204.4,435726.2411,296213.741,18.09288457,50.52945729,52.05161082859546,52.05161082859546
1041.0,204.4056,435727.0003,296213.0902,18.09289539,50.52945152,107.56419601698708,107.56419601698708
1042.0,204.3987,435727.7655,296212.4465,18.0929063,50.52944581,47.69710537471055,47.69710537471055
1043.0,204.4153,435728.544,296211.819,18.09291739,50.52944025,88.91219106471101,88.91219106471101
1044.0,204.4165,435729.3295,296211.2003,18.09292859,50.52943478,41.61653032712462,41.61653032712462
1045.0,204.4547,435730.1297,296210.6006,18.09293998,50.52942947,114.67107445006604,114.67107445006604
1046.0,204.4624,435730.9351,296210.0079,18.09295145,50.52942423,59.15561379444773,59.15561379444773
1047.0,204.446,435731.7504,296209.4289,18.09296305,50.52941911,95.87173244407204,95.87173244407204
1048.0,204.4695,435732.5716,296208.8585,18.09297474,50.52941407,55.881003424020776,55.881003424020776
1049.0,204.4566,435733.403,296208.3028,18.09298657,50.52940916,57.02459397334895,57.02459397334895
1050.0,204.4676,435734.2438,296207.7619,18.09299853,50.52940439,35.122299400455105,35.122299400455105
1051.0,204.4711,435735.0999,296207.245,18.0930107,50.52939983,65.86310940052041,65.86310940052041
1052.0,204.48,435735.9635,296206.7413,18.09302297,50.5293954,44.433538289586814,44.433538289586814
1053.0,204.5031,435736.8385,296206.257,18.0930354,50.52939114,68.37895709989981,68.37895709989981
1054.0,204.4907,435737.7202,296205.7857,18.09304792,50.52938699,47.54420050213796,47.54420050213796
1055.0,204.4906,435738.6119,296205.3329,18.09306059,50.52938302,47.65349733073772,47.65349733073772
1056.0,204.4924,435739.5125,296204.8991,18.09307337,50.52937922,34.91800302237311,34.91800302237311
1057.0,204.5044,435740.4255,296204.4911,18.09308632,50.52937565,59.34996674324742,59.34996674324742
1058.0,204.5065,435741.3451,296204.0986,18.09309937,50.52937222,43.305249791769825,43.305249791769825
1059.0,204.5262,435742.2736,296203.7274,18.09311253,50.52936898,53.7190126080894,53.7190126080894
1060.0,204.51,435743.2087,296203.3736,18.09312579,50.5293659,38.57468545843535,38.57468545843535
1061.0,204.5482,435744.1528,296203.0441,18.09313917,50.52936304,44.454948270182555,44.454948270182555
1062.0,204.527,435745.1038,296202.736,18.09315264,50.52936037,32.18094357268722,32.18094357268722
1063.0,204.5447,435746.0642,296202.4575,18.09316624,50.52935798,54.22669184253229,54.22669184253229
1064.0,204.5319,435747.0294,296202.1968,18.09317991,50.52935574,36.47147340605338,36.47147340605338
1065.0,204.5232,435748.0016,296201.9626,18.09319367,50.52935374,51.17690621121704,51.17690621121704
1066.0,204.5324,435748.9779,296201.7475,18.09320748,50.52935191,34.043294672225436,34.043294672225436
1067.0,204.5401,435749.9604,296201.5611,18.09322138,50.52935034,45.5133831094519,45.5133831094519
1068.0,204.5382,435750.9463,296201.3964,18.09323532,50.52934897,28.511410864127228,28.511410864127228
1069.0,204.5328,435751.9378,296201.2663,18.09324933,50.52934791,53.72758093118273,53.72758093118273
1070.0,204.5473,435752.9313,296201.1547,18.09326337,50.52934701,32.27768713829724,32.27768713829724
1071.0,204.5463,435753.928,296201.0739,18.09327745,50.52934639,57.360250363214845,57.360250363214845
1072.0,204.5605,435754.9257,296201.0105,18.09329154,50.52934593,31.479409586389796,31.479409586389796
1073.0,204.54,435755.9252,296200.9788,18.09330565,50.52934576,56.16583968888136,56.16583968888136
1074.0,204.5526,435756.9248,296200.9649,18.09331976,50.52934574,28.637230178942254,28.637230178942254
1075.0,204.5596,435757.9246,296200.9859,18.09333386,50.52934604,58.74816103164268,58.74816103164268
1076.0,204.5405,435758.9236,296201.0239,18.09334796,50.52934649,27.199082503561563,27.199082503561563
1077.0,204.5632,435759.9208,296201.0986,18.09336201,50.52934727,64.9939905430881,64.9939905430881
1078.0,204.5737,435760.9164,296201.1886,18.09337605,50.52934819,27.861468639381517,27.861468639381517
1079.0,204.5477,435761.9085,296201.3143,18.09339003,50.52934943,70.0697421948896,70.0697421948896
1080.0,204.5262,435762.8984,296201.4541,18.09340397,50.5293508,26.99152303169937,26.99152303169937
1081.0,204.5026,435763.8827,296201.6305,18.09341783,50.52935249,59.691388972807225,59.691388972807225
1082.0,204.5882,435764.8636,296201.8233,18.09343164,50.52935434,20.47243445152522,20.47243445152522
1083.0,204.5626,435765.8342,296202.0638,18.09344529,50.52935661,72.4220532317057,72.4220532317057
1084.0,204.5441,435766.8011,296202.3176,18.09345889,50.529359,22.508465122722285,22.508465122722285
1085.0,204.525,435767.7562,296202.6142,18.09347232,50.52936177,84.79305511985659,84.79305511985659
1086.0,204.5567,435768.7073,296202.9219,18.09348569,50.52936464,20.690138560701005,20.690138560701005
1087.0,204.5692,435769.6428,296203.2753,18.09349883,50.52936792,95.31395421340831,95.31395421340831
1088.0,204.568,435770.5743,296203.6384,18.09351191,50.52937129,19.986060592390594,19.986060592390594
1089.0,204.5446,435771.4867,296204.0477,18.09352472,50.52937507,103.06305598297796,103.06305598297796
1090.0,204.5308,435772.3948,296204.4657,18.09353746,50.52937893,18.02666346486719,18.02666346486719
1091.0,204.5673,435773.2786,296204.9335,18.09354985,50.52938324,154.1059486611111,154.1059486611111
1092.0,204.5575,435774.1593,296205.407,18.0935622,50.52938759,20.642168477608422,20.642168477608422
1093.0,204.5334,435775.0161,296205.9226,18.0935742,50.52939232,186.82830751883952,186.82830751883952
1094.0,204.5302,435775.87,296206.4427,18.09358616,50.5293971,19.169482658441765,19.169482658441765
1095.0,204.5477,435776.6958,296207.0067,18.09359771,50.52940226,285.94153929259227,250.00516283577699
1096.0,204.5694,435777.5195,296207.5735,18.09360924,50.52940745,19.78484361715099,19.78484361715099
1097.0,204.5415,435778.3137,296208.1813,18.09362034,50.529413,504.7248729821129,250.00516283577699
1098.0,204.5425,435779.1066,296208.7906,18.09363143,50.52941857,19.71190129650282,19.71190129650282
1099.0,204.5369,435779.8676,296209.4393,18.09364205,50.52942449,1084.5796523322738,250.00516283577699
1100.0,204.5238,435780.628,296210.0887,18.09365267,50.52943041,22.049587818220335,22.049587818220335
1101.0,204.5392,435781.3582,296210.7719,18.09366286,50.52943664,11763003972.809809,250.00516283577699
1102.0,204.5413,435782.0884,296211.4551,18.09367305,50.52944286,20.57245223280408,20.57245223280408
1103.0,204.5227,435782.7846,296212.173,18.09368275,50.5294494,13929.617205462993,250.00516283577699
1104.0,204.5272,435783.4807,296212.8909,18.09369245,50.52945593,19.779302656343823,19.779302656343823
1105.0,204.5413,435784.1397,296213.6431,18.09370161,50.52946277,1168.1711092675368,250.00516283577699
1106.0,204.5345,435784.798,296214.3958,18.09371077,50.52946961,20.48517413421249,20.48517413421249
1107.0,204.5133,435785.4188,296215.1797,18.0937194,50.52947673,504.2997922161412,250.00516283577699
1108.0,204.5339,435786.0381,296215.9649,18.093728,50.52948386,25.922917434415137,25.922917434415137
1109.0,204.53,435786.6266,296216.7733,18.09373617,50.5294912,378.84132843806265,250.00516283577699
1110.0,204.5187,435787.213,296217.5833,18.0937443,50.52949855,24.313567699566214,24.313567699566214
1111.0,204.5486,435787.7656,296218.4167,18.09375196,50.52950611,316.2979432509672,250.00516283577699
1112.0,204.5321,435788.3156,296219.2519,18.09375958,50.52951368,61.09271184727533,61.09271184727533
1113.0,204.5423,435788.8518,296220.0959,18.093767,50.52952133,668.6893750225382,250.00516283577699
1114.0,204.53,435789.3868,296220.9408,18.0937744,50.52952899,78.15647486696568,78.15647486696568
1115.0,204.5266,435789.9109,296221.7924,18.09378165,50.52953671,1004.2710974206445,250.00516283577699
1116.0,204.5331,435790.4342,296222.6446,18.09378889,50.52954443,34.84600801476773,34.84600801476773
1117.0,204.54,435790.9328,296223.5114,18.09379577,50.52955228,428.8238021363302,250.00516283577699
1118.0,204.5099,435791.4294,296224.3794,18.09380263,50.52956014,73.95918844353557,73.95918844353557
1119.0,204.5068,435791.9142,296225.254,18.09380932,50.52956806,971.2456024524074,250.00516283577699
1120.0,204.5269,435792.3981,296226.1291,18.093816,50.52957599,65.91087713422174,65.91087713422174
1121.0,204.4924,435792.8687,296227.0115,18.09382249,50.52958398,829.251086616048,250.00516283577699
1122.0,204.4831,435793.3382,296227.8944,18.09382896,50.52959197,57.61515991213223,57.61515991213223
1123.0,204.5,435793.7923,296228.7853,18.09383522,50.52960003,798.3692433487248,250.00516283577699
1124.0,204.4969,435794.2453,296229.6768,18.09384146,50.5296081,240.42915401623182,240.42915401623182
1125.0,204.5007,435794.6946,296230.5702,18.09384764,50.52961619,4472.297230074246,250.00516283577699
1126.0,204.4877,435795.1437,296231.4637,18.09385383,50.52962427,133.89335920848617,133.89335920848617
1127.0,204.5,435795.5861,296232.3605,18.09385992,50.52963239,4472.065683016812,250.00516283577699
1128.0,204.4915,435796.0283,296233.2574,18.093866,50.5296405,81.0076156760531,81.0076156760531
1129.0,204.5056,435796.4594,296234.1597,18.09387193,50.52964867,2236.4383469121194,250.00516283577699
1130.0,204.4905,435796.8901,296235.0622,18.09387785,50.52965683,257.022464366904,250.00516283577699
1131.0,204.4787,435797.3173,296235.9664,18.09388372,50.52966501,5529.685549031356,250.00516283577699
1132.0,204.4748,435797.7443,296236.8706,18.09388959,50.52967319,160.85619416964354,160.85619416964354
1133.0,204.4905,435798.1657,296237.7775,18.09389538,50.5296814,7528.384230181895,250.00516283577699
1134.0,204.4855,435798.5872,296238.6843,18.09390118,50.5296896,212.7757786692102,212.7757786692102
1135.0,204.4744,435799.013,296239.5892,18.09390703,50.52969778,3683.7693406356307,250.00516283577699
